base_product,base_product_trigger_eligible,base_customer_count,base_order_count,base_product_last_seen_date,base_product_orders_last_12m,base_product_recent_activity_weight,base_product_live_title,base_product_url,base_product_url_confidence,base_product_locality,base_product_country,base_product_continent,available_recommendations,needs_manual_fill,suggestion_1,suggestion_1_basis,suggestion_1_commercial_review,suggestion_1_phi,suggestion_1_lift,suggestion_1_recency_weighted_score,suggestion_1_location_proximity,suggestion_1_locality,suggestion_1_country,suggestion_1_continent,suggestion_1_live_title,suggestion_1_url_clean,suggestion_1_url,suggestion_1_url_match_score,suggestion_1_url_match_gap,suggestion_1_url_confidence,suggestion_1_last_seen_date,suggestion_1_orders_last_12m,suggestion_1_recent_activity_weight,suggestion_1_later_customers,suggestion_1_later_weighted_12m,suggestion_1_post_purchase_rate,suggestion_1_same_order_count,suggestion_1_same_order_weighted_12m,suggestion_1_confidence,suggestion_2,suggestion_2_basis,suggestion_2_commercial_review,suggestion_2_phi,suggestion_2_lift,suggestion_2_recency_weighted_score,suggestion_2_location_proximity,suggestion_2_locality,suggestion_2_country,suggestion_2_continent,suggestion_2_live_title,suggestion_2_url_clean,suggestion_2_url,suggestion_2_url_match_score,suggestion_2_url_match_gap,suggestion_2_url_confidence,suggestion_2_last_seen_date,suggestion_2_orders_last_12m,suggestion_2_recent_activity_weight,suggestion_2_later_customers,suggestion_2_later_weighted_12m,suggestion_2_post_purchase_rate,suggestion_2_same_order_count,suggestion_2_same_order_weighted_12m,suggestion_2_confidence,suggestion_3,suggestion_3_basis,suggestion_3_commercial_review,suggestion_3_phi,suggestion_3_lift,suggestion_3_recency_weighted_score,suggestion_3_location_proximity,suggestion_3_locality,suggestion_3_country,suggestion_3_continent,suggestion_3_live_title,suggestion_3_url_clean,suggestion_3_url,suggestion_3_url_match_score,suggestion_3_url_match_gap,suggestion_3_url_confidence,suggestion_3_last_seen_date,suggestion_3_orders_last_12m,suggestion_3_recent_activity_weight,suggestion_3_later_customers,suggestion_3_later_weighted_12m,suggestion_3_post_purchase_rate,suggestion_3_same_order_count,suggestion_3_same_order_weighted_12m,suggestion_3_confidence
Experience Rome Like a True Ro…,yes,17,17,2026-04-12,17,27.021917,Experience Rome Like a True Romanista: An Authentic Matchday with AS Roma,https://homefans.com/product/a-s-roma-matchday-experience/,high,Rome,Italy,Europe,1,yes,SSC Napoli Matchday Experience…,later_lifecycle,approved_same_country,0.062807,9.911164,67.014083,same_country,Naples,Italy,Europe,SSC Napoli Matchday Experience with Maradona Tour,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.646,0.358,high,2026-03-25,49,71.131504,1,1.4,0.058824,0,0.0,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flamengo Game Experience - Tra…,yes,17,17,2026-04-07,17,28.506851,"Flamengo Game Experience – Transfer, Tickets and Local Guide Included!",https://homefans.com/product/flamengo-game-experience-red-black-passion/,high,Rio de Janeiro,Brazil,South America,1,yes,Vasco da Gama Matchday Experie…,later_lifecycle,approved_same_city,0.018858,3.113122,96.142302,same_city,Rio de Janeiro,Brazil,South America,Vasco da Gama Matchday Experience,https://homefans.com/product/vasco-da-gama-matchday-experience-4/,https://homefans.com/product/vasco-da-gama-matchday-experience-4/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.648,0.217,high,2026-04-13,78,126.536989,1,1.493151,0.058824,0,0.0,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flamengo at Maracanã – Officia…,yes,17,17,2026-04-12,17,29.47123,"Flamengo at Maracanã – Official Ticket, Free Beer & Local Guide",https://homefans.com/product/authentic-flamengo-matchday-experience-hosted-by-a-local/,high,Rio de Janeiro,Brazil,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS Cracovia Matchday Experienc…,yes,17,17,2026-03-11,17,27.528766,KS Cracovia Matchday Experience,https://homefans.com/product/cracovia-matchday/,high,Kraków,Poland,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platense - Match Day Experienc…,yes,17,18,2026-03-13,18,29.49589,Platense – Match Day Experience at the home of the Argentine champions.,https://homefans.com/product/platense-match-day-experience/,high,Buenos Aires,Argentina,South America,3,no,Boca Juniors Matchday Like a L…,later_lifecycle,approved_same_city,0.02277,2.639386,216.107171,same_city,Buenos Aires,Argentina,South America,Boca Juniors Matchday Like a Local at La Bombonera – Long Side Seats with Transport,https://homefans.com/product/boca-juniors-matchday-experience-4/,https://homefans.com/product/boca-juniors-matchday-experience-4/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.438,0.254,high,2026-04-13,185,297.326031,2,3.454795,0.117647,0,0.0,high,Experience River Plate Matchda…,same_order_bundle,approved_same_city,0.010711,1.942588,143.552373,same_city,Buenos Aires,Argentina,South America,Experience River Plate Matchday like a local at El Monumental – Shortside Seats,https://homefans.com/product/river-plate-matchday-experience/,https://homefans.com/product/river-plate-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.118,0.5,high,2026-04-13,128,200.791785,0,0.0,0.0,1,1.756164,medium,Velez Sarsfield like a local:…,same_order_bundle,approved_same_city,0.102536,16.188235,73.87487,same_city,Buenos Aires,Argentina,South America,Velez Sarsfield like a local: Matchday!,https://homefans.com/product/velez-sarsfield-like-a-local-matchday/,https://homefans.com/product/velez-sarsfield-like-a-local-matchday/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.771,0.91,high,2026-04-06,46,78.10411,0,0.0,0.0,1,1.756164,medium
Flamengo VIP Matchday Experien…,yes,16,17,2026-03-31,17,26.312328,Flamengo VIP Matchday Experience – Exclusive Box Seats,https://homefans.com/product/flamengo-vip-matchday-experience-exclusive-box-seats/,high,Rio de Janeiro,Brazil,South America,1,yes,Flamengo Matchday Like a Local…,later_lifecycle,approved_same_city,0.041432,8.896552,49.346185,same_city,Rio de Janeiro,Brazil,South America,Flamengo Matchday Like a Local | Long Side Tickets & Guide,https://homefans.com/product/watch-flamengo-at-maracana/,https://homefans.com/product/watch-flamengo-at-maracana/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.357,0.246,high,2026-04-12,29,48.558905,1,1.312329,0.0625,0,0.0,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires: The Ultimate Die…,yes,15,15,2026-04-08,15,22.419178,Buenos Aires: The Ultimate Diego Maradona Experience in La Paternal,https://homefans.com/product/diego-maradona-the-ultimate-experience/,high,Buenos Aires,Argentina,South America,3,no,CA Independiente Local Matchda…,later_lifecycle,approved_same_city,0.156349,26.84878,80.69659,same_city,Buenos Aires,Argentina,South America,CA Independiente Local Matchday Experience,https://homefans.com/product/independiente-local-matchday-experience/,https://homefans.com/product/independiente-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.148,0.922,high,2026-04-13,41,69.630138,2,2.860274,0.133333,0,0.0,high,Boca Juniors Experience: Bombo…,later_lifecycle,approved_same_city,0.130208,25.018182,72.353591,same_city,Buenos Aires,Argentina,South America,"Boca Juniors Experience: Bombonera Tour, Museum & Caminito Walk",https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/,https://homefans.com/product/boca-juniors-experience-bombonera-tour-museum-caminito-walk/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.193,0.303,high,2026-04-10,33,54.093151,2,3.30137,0.133333,0,0.0,high,Platense - Match Day Experienc…,later_lifecycle,approved_same_city,0.184715,48.564706,57.398251,same_city,Buenos Aires,Argentina,South America,Platense – Match Day Experience at the home of the Argentine champions.,https://homefans.com/product/platense-match-day-experience/,https://homefans.com/product/platense-match-day-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,1.928,0.211,high,2026-03-13,18,29.49589,2,3.038357,0.133333,0,0.0,high
Istanbul Matchday Experiences,yes,15,16,2025-11-14,16,22.912328,Istanbul Matchday Experiences,https://homefans.com/product/istanbul-matchday-experiences/,high,Istanbul,Turkey,Europe,3,no,Fenerbahçe Matchday Experience,later_lifecycle,approved_same_city,0.15435,26.209524,79.762626,same_city,Istanbul,Turkey,Europe,Fenerbahçe Matchday Experience,https://homefans.com/product/fenerbahce-matchday-experience/,https://homefans.com/product/fenerbahce-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.67,0.111,high,2026-04-07,45,69.854798,2,2.621918,0.133333,0,0.0,high,Beşiktaş Matchday Experience:…,later_lifecycle,approved_same_city,0.057106,15.288889,40.573809,same_city,Istanbul,Turkey,Europe,Beşiktaş Matchday Experience: the Passion of Turkish Football,https://homefans.com/product/besiktas-matchday-experience-2/,https://homefans.com/product/besiktas-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.301,0.845,high,2026-04-07,19,31.232878,1,1.443836,0.066667,0,0.0,medium,Galatasaray Matchday Experienc…,later_lifecycle,approved_same_city,0.088881,34.4,33.040204,same_city,Istanbul,Turkey,Europe,Galatasaray Matchday Experiences,https://homefans.com/product/galatasaray-matchday-experiences/,https://homefans.com/product/galatasaray-matchday-experiences/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.21,0.232,high,2026-03-17,8,13.958904,1,1.624658,0.066667,0,0.0,medium
⚽ Enjoy a Barça game like a lo…,yes,15,15,2026-02-12,15,23.742466,⚽ Enjoy a Barça game like a local fan: Prematch+Best Fan Seats,https://homefans.com/product/enjoy-barca-football-like-a-real-cule/,high,Barcelona,Spain,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ajax Amsterdam Matchday Experi…,yes,13,13,2026-02-01,13,18.605481,Ajax Amsterdam Matchday Experience,https://homefans.com/product/ajax-amsterdam-matchday-experience/,high,Amsterdam,Netherlands,Europe,1,yes,FC Utrecht matchday experience,later_lifecycle,approved_same_country,0.158923,105.846154,28.63994,same_country,Utrecht,Netherlands,Europe,FC Utrecht matchday experience,https://homefans.com/product/fc-utrecht-matchday-and-old-town-utrecht-experience/,https://homefans.com/product/fc-utrecht-matchday-and-old-town-utrecht-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3.251,0.334,high,2025-09-28,3,4.257534,1,1.460274,0.076923,0,0.0,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FC Barcelona Matchday Experien…,yes,13,14,2026-04-10,14,23.438354,FC Barcelona Matchday Experience,https://homefans.com/product/%f0%9f%94%b4%f0%9f%94%b5fc-barcelona-matchday-experience-%f0%9f%94%b4%f0%9f%94%b5/,high,Barcelona,Spain,Europe,1,yes,FC Barcelona Museum Tour with…,lifetime_overlap,approved_same_city,0.276947,317.538462,19.718333,same_city,Barcelona,Spain,Europe,FC Barcelona Museum Tour with Tapas,https://homefans.com/product/fc-barcelona-museum-tour-with-tapas/,https://homefans.com/product/fc-barcelona-museum-tour-with-tapas/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3.442,0.581,high,2025-11-14,1,1.589041,0,0.0,0.0,0,0.0,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🎟️🚐 Boca Juniors Game in Secto…,yes,13,14,2026-02-23,14,19.772603,🎟️🚐 Boca Juniors Game in Sector K: Local Host + Transport Included,https://homefans.com/product/boca-juniors-match-day-experience-2/,high,Buenos Aires,Argentina,South America,3,no,Argentinos Juniors Matchday Ex…,later_lifecycle,approved_same_city,0.026105,4.536264,90.772157,same_city,Buenos Aires,Argentina,South America,Argentinos Juniors Matchday Experience & Museum tour,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.404,0.806,high,2026-04-06,70,118.808219,1,1.454795,0.076923,0,0.0,medium,Watch a game at Huracán - Toma…,later_lifecycle,approved_same_city,0.033761,6.480377,70.011598,same_city,Buenos Aires,Argentina,South America,Watch a game at Huracán – Tomas Ducó stadium!,https://homefans.com/product/watch-a-game-at-huracan-at-tomas-duco-stadium/,https://homefans.com/product/watch-a-game-at-huracan-at-tomas-duco-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.205,1.22,high,2026-04-13,51,82.87945,1,1.454795,0.076923,0,0.0,medium,Racing Club Local Matchday Exp…,later_lifecycle,approved_same_city,0.081571,15.489681,65.020895,same_city,Buenos Aires,Argentina,South America,Racing Club Local Matchday Experience,https://homefans.com/product/racing-club-local-matchday-experience/,https://homefans.com/product/racing-club-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.32,0.695,high,2026-04-07,43,68.778082,1,1.454795,0.076923,0,0.0,medium
Botafogo FR Matchday Experienc…,yes,12,12,2026-03-13,12,17.441097,Botafogo FR Matchday Experience,https://homefans.com/product/botafogo-fr-matchday-experience/,high,Rio de Janeiro,Brazil,South America,3,no,🏆 Top Rated | Fluminense Match…,later_lifecycle,approved_same_city,0.011066,1.977011,194.275578,same_city,Rio de Janeiro,Brazil,South America,🏆 Top Rated | Fluminense Matchday Experience,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.316,1.079,high,2026-04-10,178,290.660276,1,1.460274,0.083333,0,0.0,medium,⭐ Best Rated | Flamengo Matchd…,lifetime_overlap,approved_same_city,0.010597,1.921788,191.814357,same_city,Rio de Janeiro,Brazil,South America,"⭐ Best Rated | Flamengo Matchday at Maracanã – Tickets, Pre Match Experience & Local Host",https://homefans.com/product/flamengo-match-day-experience-tour/,https://homefans.com/product/flamengo-match-day-experience-tour/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,1.745,0.708,high,2026-04-13,187,308.391772,0,0.0,0.0,0,0.0,low,See Fluminense like a local at…,later_lifecycle,approved_same_city,-0.003248,0.821002,440.810389,same_city,Rio de Janeiro,Brazil,South America,See Fluminense like a local at Maracanã Stadium,https://homefans.com/product/watch-fluminense-live-at-maracana-stadium/,https://homefans.com/product/watch-fluminense-live-at-maracana-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.732,1.547,high,2026-04-13,427,695.83289,1,1.465753,0.083333,0,0.0,low
Fluminense VIP Matchday Experi…,yes,12,13,2026-03-23,13,20.567125,Fluminense VIP Matchday Experience – Exclusive Box Seats,https://homefans.com/product/fluminense-vip-matchday-experience-exclusive-box-seats/,high,Rio de Janeiro,Brazil,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Independiente Medellin Matchda…,yes,12,12,2026-04-08,12,17.312329,Independiente Medellin Matchday Experience,https://homefans.com/product/independiente-medellin-matchday-experience-2/,high,Medellín,Colombia,South America,1,yes,Atletico Nacional Matchday Exp…,lifetime_overlap,approved_same_city,0.046532,10.75,40.802812,same_city,Medellín,Colombia,South America,Atletico Nacional Matchday Experience (Medellin),https://homefans.com/product/atleticonacional-football-tour/,https://homefans.com/product/atleticonacional-football-tour/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.349,0.891,high,2026-03-29,33,50.336985,0,0.0,0.0,0,0.0,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partizan Matchday Experience w…,yes,12,12,2025-10-21,12,16.389041,Partizan Matchday Experience with Local Host,https://homefans.com/product/partizan-matchday-experience-with-local-host/,high,Belgrade,Serbia,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rome Matchday: The Romanisti E…,yes,12,12,2026-04-13,12,19.394521,Rome Matchday: The Romanisti Experience with AS Roma,https://homefans.com/product/rome-matchday-the-romanisti-experience-with-as-roma/,high,Rome,Italy,Europe,1,yes,Ticket upgrade,same_order_bundle,approved_ancillary_bundle,0.28829,344.0,36.49606,ancillary_bundle,,,,Ticket upgrade,https://homefans.com/product/ticket-upgrade-2/,https://homefans.com/product/ticket-upgrade-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.476,0.416,high,2026-03-22,1,1.939726,0,0.0,0.0,1,1.939726,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vasco da Gama Match Day Experi…,yes,12,12,2026-03-31,12,21.32603,Vasco da Gama Match Day Experience (Regular stands),https://homefans.com/product/vasco-gama/,high,Rio de Janeiro,Brazil,South America,3,no,BOTAFOGO MATCHDAY EXPERIENCE,later_lifecycle,approved_same_city,0.203282,172.0,35.176589,same_city,Rio de Janeiro,Brazil,South America,BOTAFOGO MATCHDAY EXPERIENCE,https://homefans.com/product/botafogo-matchday-experience-2/,https://homefans.com/product/botafogo-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.665,0.275,high,2026-04-13,3,5.624658,1,1.980822,0.083333,0,0.0,medium,Flamengo Matchday with Transpo…,lifetime_overlap,approved_same_city,0.061033,17.2,31.743946,same_city,Rio de Janeiro,Brazil,South America,Flamengo Matchday with Transport & Long Side seats,https://homefans.com/product/flamengos-game-at-maracana-stadium/,https://homefans.com/product/flamengos-game-at-maracana-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.0,0.487,high,2026-04-09,20,34.561642,0,0.0,0.0,0,0.0,low,Fluminense Game Experience at…,lifetime_overlap,approved_same_city,0.093946,38.222222,21.90768,same_city,Rio de Janeiro,Brazil,South America,Fluminense Game Experience at Maracanã Stadium,https://homefans.com/product/fluminense-game-experience-at-maracana-stadium/,https://homefans.com/product/fluminense-game-experience-at-maracana-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.489,0.544,high,2026-03-09,9,15.101369,0,0.0,0.0,0,0.0,low
Ajax Matchday Experience with…,no,11,11,2026-01-26,11,15.369864,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2B Trip,no,11,15,2026-02-27,15,26.221916,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.A. Tigre Matchday Experience,no,11,11,2025-11-01,11,15.964384,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live the Lazio Matchday Experi…,yes,11,11,2026-02-27,11,16.342465,Live the Lazio Matchday Experience with a Local Host in Rome,https://homefans.com/product/ss-lazio-matchday-experience-2/,high,Rome,Italy,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watch “Joga Bonito” Live – Bra…,yes,11,11,2025-09-02,11,15.068492,Watch “Joga Bonito” Live – Brazil Matchday Experience,https://homefans.com/product/watch-joga-bonito-live-brazil-matchday-experience-the-magic-of-brazilian-football/,high,,Brazil,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airport Transfers,no,10,10,2025-12-30,10,15.646575,Airport transfer,https://homefans.com/product/airport-transfer/,high,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluminense Game Experience - T…,yes,10,10,2026-03-27,10,16.660276,"Fluminense Game Experience – Transfer, Tickets and Local Guide Included!",https://homefans.com/product/fluminense-game-experience-transfer-tickets-and-local-guide-included/,medium,Rio de Janeiro,Brazil,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real Madrid Matchday Experienc…,yes,10,10,2026-02-16,10,15.539727,Real Madrid Matchday Experience – Football & Tapas,https://homefans.com/product/real-madrid-matchday-experience-football-tapas-city-tour/,high,Madrid,Spain,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
